Sample in Buffer,Sample in Window,TRIGGER,soc_i/axi_rffe_iic_o_i2c_scl_tx,soc_i/axi_rffe_iic_o_i2c_sda_tx,soc_i/i_i2c_scl_rx_1,soc_i/i_i2c_sda_rx_1
61033,61033,0,1,1,1,0
61034,61034,0,0,1,0,0
61035,61035,0,0,1,0,1
61036,61036,0,1,1,1,1
61037,61037,0,0,1,0,1
61038,61038,0,0,1,0,0
61039,61039,0,1,1,1,0
61040,61040,0,0,1,0,0
61041,61041,0,0,1,0,1
61042,61042,0,1,1,1,1
61043,61043,0,0,1,0,1
61044,61044,0,0,0,0,0
61045,61045,0,1,0,1,0
61046,61046,0,1,1,1,1
61047,61047,0,1,0,1,0
61048,61048,0,0,0,0,0
61049,61049,0,1,0,1,0
61050,61050,0,0,0,0,0
61051,61051,0,0,1,0,1
61052,61052,0,1,1,1,1
61053,61053,0,0,1,0,1
61054,61054,0,1,1,1,1
61055,61055,0,0,1,0,1
61056,61056,0,0,0,0,0
61057,61057,0,1,0,1,0
61058,61058,0,0,0,0,0
61059,61059,0,0,1,0,1
61060,61060,0,1,1,1,1
61061,61061,0,0,1,0,1
61062,61062,0,0,0,0,0
61063,61063,0,1,0,1,0
61064,61064,0,0,0,0,0
61065,61065,0,0,1,0,1
61066,61066,0,1,1,1,1
61067,61067,0,0,1,0,1
61068,61068,0,0,0,0,0
61069,61069,0,1,0,1,0
61070,61070,0,0,0,0,0
61071,61071,0,1,1,1,0
61072,61072,0,0,1,0,0
61073,61073,0,0,1,0,1
61074,61074,0,0,0,0,0
61075,61075,0,1,0,1,0
61076,61076,0,0,0,0,0
61077,61077,0,0,1,0,1
61078,61078,0,1,1,1,1
61079,61079,0,0,1,0,1
61080,61080,0,1,1,1,1
61081,61081,0,0,1,0,1
61082,61082,0,1,1,1,1
61083,61083,0,0,1,0,1
61084,61084,0,0,0,0,0
61085,61085,0,1,0,1,0
61086,61086,0,0,0,0,0
61087,61087,0,0,1,0,1
61088,61088,0,1,1,1,1
61089,61089,0,0,1,0,1
61090,61090,0,0,0,0,0
61091,61091,0,1,0,1,0
61092,61092,0,0,0,0,0
61093,61093,0,0,1,0,1
61094,61094,0,1,1,1,1
61095,61095,0,0,1,0,1
61096,61096,0,0,1,0,0
61097,61097,0,1,1,1,0
61098,61098,0,0,1,0,0
61099,61099,0,0,1,0,1
61100,61100,0,0,0,0,0
61101,61101,0,1,0,1,0
61102,61102,0,1,1,1,1
61103,61103,0,1,0,1,0
61104,61104,0,0,0,0,0
61105,61105,0,1,0,1,0
61106,61106,0,0,0,0,0
61107,61107,0,0,1,0,1
61108,61108,0,1,1,1,1
61109,61109,0,0,1,0,1
61110,61110,0,1,1,1,1
61111,61111,0,0,1,0,1
61112,61112,0,0,0,0,0
61113,61113,0,1,0,1,0
61114,61114,0,0,0,0,0
61115,61115,0,0,1,0,1
61116,61116,0,1,1,1,1
61117,61117,0,0,1,0,1
61118,61118,0,0,0,0,0
61119,61119,0,1,0,1,0
61120,61120,0,0,0,0,0
61121,61121,0,0,1,0,1
61122,61122,0,1,1,1,1
61123,61123,0,0,1,0,1
61124,61124,0,1,1,1,1
61125,61125,0,0,1,0,1
61126,61126,0,0,1,0,0
61127,61127,0,1,1,1,0
61128,61128,0,0,1,0,0
61129,61129,0,0,1,0,1
61130,61130,0,1,1,1,1
61131,61131,0,0,1,0,1
61132,61132,0,1,1,1,1
61133,61133,0,0,1,0,1
61134,61134,0,1,1,1,1
61135,61135,0,0,1,0,1
61136,61136,0,1,1,1,1
61137,61137,0,0,1,0,1
61138,61138,0,1,1,1,1
61139,61139,0,0,1,0,1
61140,61140,0,0,1,0,0
61141,61141,0,1,1,1,0
61142,61142,0,0,1,0,0
61143,61143,0,1,1,1,0
61144,61144,0,0,1,0,0
61145,61145,0,0,1,0,1
61146,61146,0,1,1,1,1
61147,61147,0,0,1,0,1
61148,61148,0,0,0,0,0
61149,61149,0,1,0,1,0
61150,61150,0,0,0,0,0
61151,61151,0,1,1,1,0
61152,61152,0,0,1,0,0
61153,61153,0,0,1,0,1
61154,61154,0,1,1,1,1
61155,61155,0,0,1,0,1
61156,61156,0,0,1,0,0
61157,61157,0,1,1,1,0
61158,61158,0,0,1,0,0
61159,61159,0,1,1,1,0
61160,61160,0,0,1,0,0
61161,61161,0,1,1,1,0
61162,61162,0,0,1,0,0
61163,61163,0,1,1,1,0
61164,61164,0,0,1,0,0
61165,61165,0,1,1,1,0
61166,61166,0,0,1,0,0
61167,61167,0,0,1,0,1
61168,61168,0,1,1,1,1
61169,61169,0,0,1,0,1
61170,61170,0,1,1,1,1
61171,61171,0,0,1,0,1
61172,61172,0,0,0,0,0
61173,61173,0,1,0,1,0
61174,61174,0,1,1,1,1
61175,61175,0,1,0,1,0
61176,61176,0,0,0,0,0
61177,61177,0,1,0,1,0
61178,61178,0,0,0,0,0
61179,61179,0,0,1,0,1
61180,61180,0,1,1,1,1
61181,61181,0,0,1,0,1
61182,61182,0,1,1,1,1
61183,61183,0,0,1,0,1
61184,61184,0,0,0,0,0
61185,61185,0,1,0,1,0
61186,61186,0,0,0,0,0
61187,61187,0,0,1,0,1
61188,61188,0,1,1,1,1
61189,61189,0,0,1,0,1
61190,61190,0,0,0,0,0
61191,61191,0,1,0,1,0
61192,61192,0,0,0,0,0
61193,61193,0,0,1,0,1
61194,61194,0,1,1,1,1
61195,61195,0,0,1,0,1
61196,61196,0,0,0,0,0
61197,61197,0,1,0,1,0
61198,61198,0,0,0,0,0
61199,61199,0,1,1,1,0
61200,61200,0,0,1,0,0
61201,61201,0,0,1,0,1
61202,61202,0,0,0,0,0
61203,61203,0,1,0,1,0
61204,61204,0,0,0,0,0
61205,61205,0,0,1,0,1
61206,61206,0,1,1,1,1
61207,61207,0,0,1,0,1
61208,61208,0,1,1,1,1
61209,61209,0,0,1,0,1
61210,61210,0,1,1,1,1
61211,61211,0,0,1,0,1
61212,61212,0,0,0,0,0
61213,61213,0,1,0,1,0
61214,61214,0,0,0,0,0
61215,61215,0,0,1,0,1
61216,61216,0,1,1,1,1
61217,61217,0,0,1,0,1
61218,61218,0,1,1,1,1
61219,61219,0,0,1,0,1
61220,61220,0,1,1,1,1
61221,61221,0,0,1,0,1
61222,61222,0,0,1,0,0
61223,61223,0,1,1,1,0
61224,61224,0,0,1,0,0
61225,61225,0,0,1,0,1
61226,61226,0,0,0,0,0
61227,61227,0,1,0,1,0
61228,61228,0,1,1,1,1
61229,61229,0,1,0,1,0
61230,61230,0,0,0,0,0
61231,61231,0,1,0,1,0
61232,61232,0,0,0,0,0
61233,61233,0,0,1,0,1
61234,61234,0,1,1,1,1
61235,61235,0,0,1,0,1
61236,61236,0,1,1,1,1
61237,61237,0,0,1,0,1
61238,61238,0,0,0,0,0
61239,61239,0,1,0,1,0
61240,61240,0,0,0,0,0
61241,61241,0,0,1,0,1
61242,61242,0,1,1,1,1
61243,61243,0,0,1,0,1
61244,61244,0,0,0,0,0
61245,61245,0,1,0,1,0
61246,61246,0,0,0,0,0
61247,61247,0,0,1,0,1
61248,61248,0,1,1,1,1
61249,61249,0,0,1,0,1
61250,61250,0,1,1,1,1
61251,61251,0,0,1,0,1
61252,61252,0,0,1,0,0
61253,61253,0,1,1,1,0
61254,61254,0,0,1,0,0
61255,61255,0,0,1,0,1
61256,61256,0,1,1,1,1
61257,61257,0,0,1,0,1
61258,61258,0,1,1,1,1
61259,61259,0,0,1,0,1
61260,61260,0,1,1,1,1
61261,61261,0,0,1,0,1
61262,61262,0,1,1,1,1
61263,61263,0,0,1,0,1
61264,61264,0,1,1,1,1
61265,61265,0,0,1,0,1
61266,61266,0,0,1,0,0
61267,61267,0,1,1,1,0
61268,61268,0,0,1,0,0
61269,61269,0,1,1,1,0
61270,61270,0,0,1,0,0
61271,61271,0,0,1,0,1
61272,61272,0,1,1,1,1
61273,61273,0,0,1,0,1
61274,61274,0,0,0,0,0
61275,61275,0,1,0,1,0
61276,61276,0,0,0,0,0
61277,61277,0,1,1,1,0
61278,61278,0,0,1,0,0
61279,61279,0,1,1,1,0
61280,61280,0,0,1,0,0
61281,61281,0,1,1,1,0
61282,61282,0,0,1,0,0
61283,61283,0,0,1,0,1
61284,61284,0,1,1,1,1
61285,61285,0,0,1,0,1
61286,61286,0,0,1,0,0
61287,61287,0,1,1,1,0
61288,61288,0,0,1,0,0
61289,61289,0,0,1,0,1
61290,61290,0,1,1,1,1
61291,61291,0,0,1,0,1
61292,61292,0,1,1,1,1
61293,61293,0,0,1,0,1
61294,61294,0,0,1,0,0
61295,61295,0,1,1,1,0
61296,61296,0,0,1,0,0
61297,61297,0,0,1,0,1
61298,61298,0,1,1,1,1
61299,61299,0,0,1,0,1
61300,61300,0,0,0,0,0
61301,61301,0,1,0,1,0
61302,61302,0,1,1,1,1
61303,61303,0,1,0,1,0
61304,61304,0,0,0,0,0
61305,61305,0,0,1,0,1
61306,61306,0,1,1,1,1
61307,61307,0,0,1,0,1
61308,61308,0,0,0,0,0
61309,61309,0,1,0,1,0
61310,61310,0,0,0,0,0
61311,61311,0,1,0,1,0
61312,61312,0,0,0,0,0
61313,61313,0,0,1,0,1
61314,61314,0,1,1,1,1
61315,61315,0,0,1,0,1
61316,61316,0,0,0,0,0
61317,61317,0,1,0,1,0
61318,61318,0,0,0,0,0
61319,61319,0,1,0,1,0
61320,61320,0,0,0,0,0
61321,61321,0,1,0,1,0
61322,61322,0,0,0,0,0
61323,61323,0,1,0,1,0
61324,61324,0,0,0,0,0
61325,61325,0,1,1,1,0
61326,61326,0,0,1,0,0
61327,61327,0,0,1,0,1
61328,61328,0,0,0,0,0
61329,61329,0,1,0,1,0
61330,61330,0,0,0,0,0
61331,61331,0,1,0,1,0
61332,61332,0,0,0,0,0
61333,61333,0,1,0,1,0
61334,61334,0,0,0,0,0
61335,61335,0,1,0,1,0
61336,61336,0,0,0,0,0
61337,61337,0,1,0,1,0
61338,61338,0,0,0,0,0
61339,61339,0,1,0,1,0
61340,61340,0,0,0,0,0
61341,61341,0,1,0,1,0
61342,61342,0,0,0,0,0
61343,61343,0,1,0,1,0
61344,61344,0,0,0,0,0
61345,61345,0,1,1,1,0
61346,61346,0,0,1,0,0
61347,61347,0,0,1,0,1
61348,61348,0,0,0,0,0
61349,61349,0,1,0,1,0
61350,61350,0,1,1,1,1
61351,61351,0,1,0,1,0
61352,61352,0,0,0,0,0
61353,61353,0,0,1,0,1
61354,61354,0,1,1,1,1
61355,61355,0,0,1,0,1
61356,61356,0,0,0,0,0
61357,61357,0,1,0,1,0
61358,61358,0,0,0,0,0
61359,61359,0,1,0,1,0
61360,61360,0,0,0,0,0
61361,61361,0,0,1,0,1
61362,61362,0,1,1,1,1
61363,61363,0,0,1,0,1
61364,61364,0,0,0,0,0
61365,61365,0,1,0,1,0
61366,61366,0,0,0,0,0
61367,61367,0,1,0,1,0
61368,61368,0,0,0,0,0
61369,61369,0,1,0,1,0
61370,61370,0,0,0,0,0
61371,61371,0,0,1,0,1
61372,61372,0,1,1,1,1
61373,61373,0,0,1,0,1
61374,61374,0,0,1,0,0
61375,61375,0,1,1,1,0
61376,61376,0,0,1,0,0
61377,61377,0,1,1,1,0
61378,61378,0,0,1,0,0
61379,61379,0,1,1,1,0
61380,61380,0,0,1,0,0
61381,61381,0,0,1,0,1
61382,61382,0,1,1,1,1
61383,61383,0,0,1,0,1
61384,61384,0,1,1,1,1
61385,61385,0,0,1,0,1
61386,61386,0,1,1,1,1
61387,61387,0,0,1,0,1
61388,61388,0,0,1,0,0
61389,61389,0,1,1,1,0
61390,61390,0,0,1,0,0
61391,61391,0,0,1,0,1
61392,61392,0,1,1,1,1
61393,61393,0,0,1,0,1
61394,61394,0,0,1,0,0
61395,61395,0,1,1,1,0
61396,61396,0,0,1,0,0
61397,61397,0,0,1,0,1
61398,61398,0,0,0,0,0
61399,61399,0,1,0,1,0
61400,61400,0,0,0,0,0
61401,61401,0,1,1,1,0
61402,61402,0,0,1,0,0
61403,61403,0,0,1,0,1
61404,61404,0,1,1,1,1
61405,61405,0,0,1,0,1
61406,61406,0,1,1,1,1
61407,61407,0,0,1,0,1
61408,61408,0,0,1,0,0
61409,61409,0,1,1,1,0
61410,61410,0,0,1,0,0
61411,61411,0,1,1,1,0
61412,61412,0,0,1,0,0
61413,61413,0,1,1,1,0
61414,61414,0,0,1,0,0
61415,61415,0,1,1,1,0
61416,61416,0,0,1,0,0
61417,61417,0,1,1,1,0
61418,61418,0,0,1,0,0
61419,61419,0,0,1,0,1
61420,61420,0,1,1,1,1
61421,61421,0,0,1,0,1
61422,61422,0,0,0,0,0
61423,61423,0,1,0,1,0
61424,61424,0,1,1,1,1
61425,61425,0,1,0,1,0
61426,61426,0,0,0,0,0
61427,61427,0,0,1,0,1
61428,61428,0,1,1,1,1
61429,61429,0,0,1,0,1
61430,61430,0,0,0,0,0
61431,61431,0,1,0,1,0
61432,61432,0,0,0,0,0
61433,61433,0,1,0,1,0
61434,61434,0,0,0,0,0
61435,61435,0,0,1,0,1
61436,61436,0,1,1,1,1
61437,61437,0,0,1,0,1
61438,61438,0,0,0,0,0
61439,61439,0,1,0,1,0
61440,61440,0,0,0,0,0
61441,61441,0,1,0,1,0
61442,61442,0,0,0,0,0
61443,61443,0,0,1,0,1
61444,61444,0,1,1,1,1
61445,61445,0,0,1,0,1
61446,61446,0,0,0,0,0
61447,61447,0,1,0,1,0
61448,61448,0,0,0,0,0
61449,61449,0,1,1,1,0
61450,61450,0,0,1,0,0
61451,61451,0,0,1,0,1
61452,61452,0,0,0,0,0
61453,61453,0,1,0,1,0
61454,61454,0,0,0,0,0
61455,61455,0,1,0,1,0
61456,61456,0,0,0,0,0
61457,61457,0,1,0,1,0
61458,61458,0,0,0,0,0
61459,61459,0,1,0,1,0
61460,61460,0,0,0,0,0
61461,61461,0,1,0,1,0
61462,61462,0,0,0,0,0
61463,61463,0,1,0,1,0
61464,61464,0,0,0,0,0
61465,61465,0,1,0,1,0
61466,61466,0,0,0,0,0
61467,61467,0,1,0,1,0
61468,61468,0,0,0,0,0
61469,61469,0,1,1,1,0
61470,61470,0,0,1,0,0
61471,61471,0,0,1,0,1
61472,61472,0,0,0,0,0
61473,61473,0,1,0,1,0
61474,61474,0,1,1,1,1
61475,61475,0,1,0,1,0
61476,61476,0,0,0,0,0
61477,61477,0,0,1,0,1
61478,61478,0,1,1,1,1
61479,61479,0,0,1,0,1
61480,61480,0,0,0,0,0
61481,61481,0,1,0,1,0
61482,61482,0,0,0,0,0
61483,61483,0,1,0,1,0
61484,61484,0,0,0,0,0
61485,61485,0,0,1,0,1
61486,61486,0,1,1,1,1
61487,61487,0,0,1,0,1
61488,61488,0,0,0,0,0
61489,61489,0,1,0,1,0
61490,61490,0,0,0,0,0
61491,61491,0,1,0,1,0
61492,61492,0,0,0,0,0
61493,61493,0,0,1,0,1
61494,61494,0,1,1,1,1
61495,61495,0,0,1,0,1
61496,61496,0,1,1,1,1
61497,61497,0,0,1,0,1
61498,61498,0,0,1,0,0
61499,61499,0,1,1,1,0
61500,61500,0,0,1,0,0
61501,61501,0,1,1,1,0
61502,61502,0,0,1,0,0
61503,61503,0,1,1,1,0
61504,61504,0,0,1,0,0
61505,61505,0,0,1,0,1
61506,61506,0,1,1,1,1
61507,61507,0,0,1,0,1
61508,61508,0,1,1,1,1
61509,61509,0,0,1,0,1
61510,61510,0,0,1,0,0
61511,61511,0,1,1,1,0
61512,61512,0,0,1,0,0
61513,61513,0,0,1,0,1
61514,61514,0,1,1,1,1
61515,61515,0,0,1,0,1
61516,61516,0,1,1,1,1
61517,61517,0,0,1,0,1
61518,61518,0,1,1,1,1
61519,61519,0,0,1,0,1
61520,61520,0,0,0,0,0
61521,61521,0,1,0,1,0
61522,61522,0,0,0,0,0
61523,61523,0,0,1,0,1
61524,61524,0,1,1,1,1
61525,61525,0,0,1,0,1
61526,61526,0,1,1,1,1
61527,61527,0,0,1,0,1
61528,61528,0,1,1,1,1
61529,61529,0,0,1,0,1
61530,61530,0,0,1,0,0
61531,61531,0,1,1,1,0
61532,61532,0,0,1,0,0
61533,61533,0,1,1,1,0
61534,61534,0,0,1,0,0
61535,61535,0,1,1,1,0
61536,61536,0,0,1,0,0
61537,61537,0,1,1,1,0
61538,61538,0,0,1,0,0
61539,61539,0,1,1,1,0
61540,61540,0,0,1,0,0
61541,61541,0,0,1,0,1
61542,61542,0,1,1,1,1
61543,61543,0,0,1,0,1
61544,61544,0,0,0,0,0
61545,61545,0,1,0,1,0
61546,61546,0,1,1,1,1
61547,61547,0,1,0,1,0
61548,61548,0,0,0,0,0
61549,61549,0,0,1,0,1
61550,61550,0,1,1,1,1
61551,61551,0,0,1,0,1
61552,61552,0,0,0,0,0
61553,61553,0,1,0,1,0
61554,61554,0,0,0,0,0
61555,61555,0,1,0,1,0
61556,61556,0,0,0,0,0
61557,61557,0,0,1,0,1
61558,61558,0,1,1,1,1
61559,61559,0,0,1,0,1
61560,61560,0,0,0,0,0
61561,61561,0,1,0,1,0
61562,61562,0,0,0,0,0
61563,61563,0,0,1,0,1
61564,61564,0,1,1,1,1
61565,61565,0,0,1,0,1
61566,61566,0,0,0,0,0
61567,61567,0,1,0,1,0
61568,61568,0,0,0,0,0
61569,61569,0,1,0,1,0
61570,61570,0,0,0,0,0
61571,61571,0,1,1,1,0
61572,61572,0,0,1,0,0
61573,61573,0,0,1,0,1
61574,61574,0,0,0,0,0
61575,61575,0,1,0,1,0
61576,61576,0,0,0,0,0
61577,61577,0,1,0,1,0
61578,61578,0,0,0,0,0
61579,61579,0,1,0,1,0
61580,61580,0,0,0,0,0
61581,61581,0,1,0,1,0
61582,61582,0,0,0,0,0
61583,61583,0,1,0,1,0
61584,61584,0,0,0,0,0
61585,61585,0,1,0,1,0
61586,61586,0,0,0,0,0
61587,61587,0,1,0,1,0
61588,61588,0,0,0,0,0
61589,61589,0,1,0,1,0
61590,61590,0,0,0,0,0
61591,61591,0,1,1,1,0
61592,61592,0,0,1,0,0
61593,61593,0,0,1,0,1
61594,61594,0,0,0,0,0
61595,61595,0,1,0,1,0
61596,61596,0,1,1,1,1
61597,61597,0,1,0,1,0
61598,61598,0,0,0,0,0
61599,61599,0,0,1,0,1
61600,61600,0,1,1,1,1
61601,61601,0,0,1,0,1
61602,61602,0,0,0,0,0
61603,61603,0,1,0,1,0
61604,61604,0,0,0,0,0
61605,61605,0,1,0,1,0
61606,61606,0,0,0,0,0
61607,61607,0,0,1,0,1
61608,61608,0,1,1,1,1
61609,61609,0,0,1,0,1
61610,61610,0,0,0,0,0
61611,61611,0,1,0,1,0
61612,61612,0,0,0,0,0
61613,61613,0,0,1,0,1
61614,61614,0,1,1,1,1
61615,61615,0,0,1,0,1
61616,61616,0,0,0,0,0
61617,61617,0,1,0,1,0
61618,61618,0,0,0,0,0
61619,61619,0,0,1,0,1
61620,61620,0,1,1,1,1
61621,61621,0,0,1,0,1
61622,61622,0,0,1,0,0
61623,61623,0,1,1,1,0
61624,61624,0,0,1,0,0
61625,61625,0,1,1,1,0
61626,61626,0,0,1,0,0
61627,61627,0,1,1,1,0
61628,61628,0,0,1,0,0
61629,61629,0,0,1,0,1
61630,61630,0,1,1,1,1
61631,61631,0,0,1,0,1
61632,61632,0,1,1,1,1
61633,61633,0,0,1,0,1
61634,61634,0,0,1,0,0
61635,61635,0,1,1,1,0
61636,61636,0,0,1,0,0
61637,61637,0,0,1,0,1
61638,61638,0,1,1,1,1
61639,61639,0,0,1,0,1
61640,61640,0,1,1,1,1
61641,61641,0,0,1,0,1
61642,61642,0,1,1,1,1
61643,61643,0,0,1,0,1
61644,61644,0,0,0,0,0
61645,61645,0,1,0,1,0
61646,61646,0,0,0,0,0
61647,61647,0,1,1,1,0
61648,61648,0,0,1,0,0
61649,61649,0,1,1,1,0
61650,61650,0,0,1,0,0
61651,61651,0,0,1,0,1
61652,61652,0,1,1,1,1
61653,61653,0,0,1,0,1
61654,61654,0,1,1,1,1
61655,61655,0,0,1,0,1
61656,61656,0,0,1,0,0
61657,61657,0,1,1,1,0
61658,61658,0,0,1,0,0
61659,61659,0,1,1,1,0
61660,61660,0,0,1,0,0
61661,61661,0,1,1,1,0
61662,61662,0,0,1,0,0
61663,61663,0,1,1,1,0
61664,61664,0,0,1,0,0
61665,61665,0,0,1,0,1
61666,61666,0,1,1,1,1
61667,61667,0,0,1,0,1
61668,61668,0,0,0,0,0
61669,61669,0,1,0,1,0
61670,61670,0,1,1,1,1
61671,61671,0,1,0,1,0
61672,61672,0,0,0,0,0
61673,61673,0,0,1,0,1
61674,61674,0,1,1,1,1
61675,61675,0,0,1,0,1
61676,61676,0,0,0,0,0
61677,61677,0,1,0,1,0
61678,61678,0,0,0,0,0
61679,61679,0,1,0,1,0
61680,61680,0,0,0,0,0
61681,61681,0,0,1,0,1
61682,61682,0,1,1,1,1
61683,61683,0,0,1,0,1
61684,61684,0,0,0,0,0
61685,61685,0,1,0,1,0
61686,61686,0,0,0,0,0
61687,61687,0,0,1,0,1
61688,61688,0,1,1,1,1
61689,61689,0,0,1,0,1
61690,61690,0,1,1,1,1
61691,61691,0,0,1,0,1
61692,61692,0,0,0,0,0
61693,61693,0,1,0,1,0
61694,61694,0,0,0,0,0
61695,61695,0,1,1,1,0
61696,61696,0,0,1,0,0
61697,61697,0,0,1,0,1
61698,61698,0,0,0,0,0
61699,61699,0,1,0,1,0
61700,61700,0,0,0,0,0
61701,61701,0,1,0,1,0
61702,61702,0,0,0,0,0
61703,61703,0,1,0,1,0
61704,61704,0,0,0,0,0
61705,61705,0,1,0,1,0
61706,61706,0,0,0,0,0
61707,61707,0,1,0,1,0
61708,61708,0,0,0,0,0
61709,61709,0,1,0,1,0
61710,61710,0,0,0,0,0
61711,61711,0,1,0,1,0
61712,61712,0,0,0,0,0
61713,61713,0,1,0,1,0
61714,61714,0,0,0,0,0
61715,61715,0,1,1,1,0
61716,61716,0,0,1,0,0
61717,61717,0,0,1,0,1
61718,61718,0,0,0,0,0
61719,61719,0,1,0,1,0
61720,61720,0,1,1,1,1
61721,61721,0,1,0,1,0
61722,61722,0,0,0,0,0
61723,61723,0,0,1,0,1
61724,61724,0,1,1,1,1
61725,61725,0,0,1,0,1
61726,61726,0,0,0,0,0
61727,61727,0,1,0,1,0
61728,61728,0,0,0,0,0
61729,61729,0,1,0,1,0
61730,61730,0,0,0,0,0
61731,61731,0,0,1,0,1
61732,61732,0,1,1,1,1
61733,61733,0,0,1,0,1
61734,61734,0,0,0,0,0
61735,61735,0,1,0,1,0
61736,61736,0,0,0,0,0
61737,61737,0,0,1,0,1
61738,61738,0,1,1,1,1
61739,61739,0,0,1,0,1
61740,61740,0,1,1,1,1
61741,61741,0,0,1,0,1
61742,61742,0,1,1,1,1
61743,61743,0,0,1,0,1
61744,61744,0,0,1,0,0
61745,61745,0,1,1,1,0
61746,61746,0,0,1,0,0
61747,61747,0,1,1,1,0
61748,61748,0,0,1,0,0
61749,61749,0,1,1,1,0
61750,61750,0,0,1,0,0
61751,61751,0,0,1,0,1
61752,61752,0,1,1,1,1
61753,61753,0,0,1,0,1
61754,61754,0,1,1,1,1
61755,61755,0,0,1,0,1
61756,61756,0,0,1,0,0
61757,61757,0,1,1,1,0
61758,61758,0,0,1,0,0
61759,61759,0,0,1,0,1
61760,61760,0,1,1,1,1
61761,61761,0,0,1,0,1
61762,61762,0,1,1,1,1
61763,61763,0,0,1,0,1
61764,61764,0,1,1,1,1
61765,61765,0,0,1,0,1
61766,61766,0,0,0,0,0
61767,61767,0,1,0,1,0
61768,61768,0,0,0,0,0
61769,61769,0,1,1,1,0
61770,61770,0,0,1,0,0
61771,61771,0,1,1,1,0
61772,61772,0,0,1,0,0
61773,61773,0,1,1,1,0
61774,61774,0,0,1,0,0
61775,61775,0,1,1,1,0
61776,61776,0,0,1,0,0
61777,61777,0,1,1,1,0
61778,61778,0,0,1,0,0
61779,61779,0,1,1,1,0
61780,61780,0,0,1,0,0
61781,61781,0,1,1,1,0
61782,61782,0,0,1,0,0
61783,61783,0,1,1,1,0
61784,61784,0,0,1,0,0
61785,61785,0,0,1,0,1
61786,61786,0,1,1,1,1
61787,61787,0,0,1,0,1
61788,61788,0,0,0,0,0
61789,61789,0,1,0,1,0
61790,61790,0,1,1,1,1
61791,61791,0,1,0,1,0
61792,61792,0,0,0,0,0
61793,61793,0,1,0,1,0
61794,61794,0,0,0,0,0
61795,61795,0,0,1,0,1
61796,61796,0,1,1,1,1
61797,61797,0,0,1,0,1
61798,61798,0,0,0,0,0
61799,61799,0,1,0,1,0
61800,61800,0,0,0,0,0
61801,61801,0,1,0,1,0
61802,61802,0,0,0,0,0
61803,61803,0,0,1,0,1
61804,61804,0,1,1,1,1
61805,61805,0,0,1,0,1
61806,61806,0,1,1,1,1
61807,61807,0,0,1,0,1
61808,61808,0,0,0,0,0
61809,61809,0,1,0,1,0
61810,61810,0,0,0,0,0
61811,61811,0,1,0,1,0
61812,61812,0,0,0,0,0
61813,61813,0,1,1,1,0
61814,61814,0,0,1,0,0
61815,61815,0,0,1,0,1
61816,61816,0,0,0,0,0
61817,61817,0,1,0,1,0
61818,61818,0,0,0,0,0
61819,61819,0,1,0,1,0
61820,61820,0,0,0,0,0
61821,61821,0,1,0,1,0
61822,61822,0,0,0,0,0
61823,61823,0,1,0,1,0
61824,61824,0,0,0,0,0
61825,61825,0,1,0,1,0
61826,61826,0,0,0,0,0
61827,61827,0,1,0,1,0
61828,61828,0,0,0,0,0
61829,61829,0,0,1,0,1
61830,61830,0,1,1,1,1
61831,61831,0,0,1,0,1
61832,61832,0,0,0,0,0
61833,61833,0,1,0,1,0
61834,61834,0,0,0,0,0
61835,61835,0,1,1,1,0
61836,61836,0,0,1,0,0
61837,61837,0,0,1,0,1
61838,61838,0,0,0,0,0
61839,61839,0,1,0,1,0
61840,61840,0,0,0,0,0
61841,61841,0,1,0,1,0
61842,61842,0,0,0,0,0
61843,61843,0,0,1,0,1
61844,61844,0,1,1,1,1
61845,61845,0,0,1,0,1
61846,61846,0,0,0,0,0
61847,61847,0,1,0,1,0
61848,61848,0,0,0,0,0
61849,61849,0,1,0,1,0
61850,61850,0,0,0,0,0
61851,61851,0,1,0,1,0
61852,61852,0,0,0,0,0
61853,61853,0,1,0,1,0
61854,61854,0,0,0,0,0
61855,61855,0,1,0,1,0
61856,61856,0,0,0,0,0
61857,61857,0,1,1,1,0
61858,61858,0,0,1,0,0
61859,61859,0,0,1,0,1
61860,61860,0,0,0,0,0
61861,61861,0,1,0,1,0
61862,61862,0,0,0,0,0
61863,61863,0,1,0,1,0
61864,61864,0,0,0,0,0
61865,61865,0,1,0,1,0
61866,61866,0,0,0,0,0
61867,61867,0,0,1,0,1
61868,61868,0,1,1,1,1
61869,61869,0,0,1,0,1
61870,61870,0,1,1,1,1
61871,61871,0,0,1,0,1
61872,61872,0,0,0,0,0
61873,61873,0,1,0,1,0
61874,61874,0,0,0,0,0
61875,61875,0,0,1,0,1
61876,61876,0,1,1,1,1
61877,61877,0,0,1,0,1
61878,61878,0,1,1,1,1
61879,61879,0,0,1,0,1
61880,61880,0,0,1,0,0
61881,61881,0,1,1,1,0
61882,61882,0,0,1,0,0
61883,61883,0,0,1,0,1
61884,61884,0,0,0,0,0
61885,61885,0,1,0,1,0
61886,61886,0,1,1,1,1
61887,61887,0,1,0,1,0
61888,61888,0,0,0,0,0
61889,61889,0,1,0,1,0
61890,61890,0,0,0,0,0
61891,61891,0,0,1,0,1
61892,61892,0,1,1,1,1
61893,61893,0,0,1,0,1
61894,61894,0,0,0,0,0
61895,61895,0,1,0,1,0
61896,61896,0,0,0,0,0
61897,61897,0,1,0,1,0
61898,61898,0,0,0,0,0
61899,61899,0,0,1,0,1
